fecha,indicativo,nombre_completo,provincia,tmin,tmin_median,anomalia,anomalia_positiva,anomalia_negativa,texto_anomalia,texto_fecha,tipo_anomalia,color_anomalia
2024-05-28,3125Y,San Sebastián de los Reyes (Madrid),Mayor anomalía,15.4,9.1,6.3,15.4,9.1,"+6,3",28 may.,▲,#cb181d
2024-05-28,4061X,Quintanar de la Orden (Toledo),Mayor anomalía,15.7,11.9,3.8,15.7,11.9,"+3,8",28 may.,▲,#cb181d
2024-05-28,5341C,Fuencaliente (Ciudad Real),Mayor anomalía,13.6,12.2,1.4,13.6,12.2,"+1,4",28 may.,▲,#cb181d
2024-05-28,5341C,Fuencaliente (Ciudad Real),Mayor anomalía,20,12.2,7.8,20,12.2,"+7,8",28 may.,▲,#cb181d
2024-05-28,3463Y,Trujillo (Cáceres),Mayor anomalía,14.6,15.8,-1.2,15.8,14.6,"-1,2",28 may.,▼,#2171b5
2024-05-29,3125Y,San Sebastián de los Reyes (Madrid),Mayor anomalía,17.5,9,8.5,17.5,9,"+8,5",29 may.,▲,#cb181d
2024-05-29,4061X,Quintanar de la Orden (Toledo),Mayor anomalía,17.1,10.1,7,17.1,10.1,+7,29 may.,▲,#cb181d
2024-05-29,5341C,Fuencaliente (Ciudad Real),Mayor anomalía,12.6,11.8,0.8,12.6,11.8,"+0,8",29 may.,▲,#cb181d
2024-05-29,5341C,Fuencaliente (Ciudad Real),Mayor anomalía,20,11.8,8.2,20,11.8,"+8,2",29 may.,▲,#cb181d
2024-05-29,3463Y,Trujillo (Cáceres),Mayor anomalía,18.8,16.5,2.3,18.8,16.5,"+2,3",29 may.,▲,#cb181d
2024-05-30,3125Y,San Sebastián de los Reyes (Madrid),Mayor anomalía,18.2,9.9,8.3,18.2,9.9,"+8,3",30 may.,▲,#cb181d
2024-05-30,3125Y,San Sebastián de los Reyes (Madrid),Mayor anomalía,18.2,9.9,8.3,18.2,9.9,"+8,3",30 may.,▲,#cb181d
2024-05-30,4061X,Quintanar de la Orden (Toledo),Mayor anomalía,17.3,12.6,4.7,17.3,12.6,"+4,7",30 may.,▲,#cb181d
2024-05-30,4061X,Quintanar de la Orden (Toledo),Mayor anomalía,17.3,12.6,4.7,17.3,12.6,"+4,7",30 may.,▲,#cb181d
2024-05-30,5341C,Fuencaliente (Ciudad Real),Mayor anomalía,14.8,11.9,2.9,14.8,11.9,"+2,9",30 may.,▲,#cb181d
2024-05-31,3125Y,San Sebastián de los Reyes (Madrid),Mayor anomalía,14.2,10.8,3.4,14.2,10.8,"+3,4",31 may.,▲,#cb181d
2024-05-31,3125Y,San Sebastián de los Reyes (Madrid),Mayor anomalía,14.2,10.8,3.4,14.2,10.8,"+3,4",31 may.,▲,#cb181d
2024-05-31,4061X,Quintanar de la Orden (Toledo),Mayor anomalía,17.5,11.7,5.8,17.5,11.7,"+5,8",31 may.,▲,#cb181d
2024-05-31,4061X,Quintanar de la Orden (Toledo),Mayor anomalía,17.5,11.7,5.8,17.5,11.7,"+5,8",31 may.,▲,#cb181d
2024-05-31,5341C,Fuencaliente (Ciudad Real),Mayor anomalía,18.8,11.8,7,18.8,11.8,+7,31 may.,▲,#cb181d
2024-06-01,3125Y,San Sebastián de los Reyes (Madrid),Mayor anomalía,11.2,11.6,-0.4,11.6,11.2,"-0,4", 1 jun.,▼,#2171b5
2024-06-01,4061X,Quintanar de la Orden (Toledo),Mayor anomalía,16.1,12.3,3.8,16.1,12.3,"+3,8", 1 jun.,▲,#cb181d
2024-06-01,5341C,Fuencaliente (Ciudad Real),Mayor anomalía,15.6,11.2,4.4,15.6,11.2,"+4,4", 1 jun.,▲,#cb181d
2024-06-01,3463Y,Trujillo (Cáceres),Mayor anomalía,17.3,16.2,1.1,17.3,16.2,"+1,1", 1 jun.,▲,#cb181d
2024-06-01,4236Y,Puerto Rey (Cáceres),Mayor anomalía,18.1,15.1,3,18.1,15.1,+3, 1 jun.,▲,#cb181d
2024-06-02,3125Y,San Sebastián de los Reyes (Madrid),Mayor anomalía,11.6,13.1,-1.5,13.1,11.6,"-1,5", 2 jun.,▼,#2171b5
2024-06-02,4061X,Quintanar de la Orden (Toledo),Mayor anomalía,14.4,15.7,-1.3,15.7,14.4,"-1,3", 2 jun.,▼,#2171b5
2024-06-02,5341C,Fuencaliente (Ciudad Real),Mayor anomalía,13.6,12.6,1,13.6,12.6,+1, 2 jun.,▲,#cb181d
2024-06-02,3463Y,Trujillo (Cáceres),Mayor anomalía,15,16.8,-1.8,16.8,15,"-1,8", 2 jun.,▼,#2171b5
2024-06-02,4236Y,Puerto Rey (Cáceres),Mayor anomalía,14.9,15.4,-0.5,15.4,14.9,"-0,5", 2 jun.,▼,#2171b5
2024-06-03,3125Y,San Sebastián de los Reyes (Madrid),Mayor anomalía,14.4,12.4,2,14.4,12.4,+2, 3 jun.,▲,#cb181d
2024-06-03,4061X,Quintanar de la Orden (Toledo),Mayor anomalía,14.8,16.1,-1.3,16.1,14.8,"-1,3", 3 jun.,▼,#2171b5
2024-06-03,5341C,Fuencaliente (Ciudad Real),Mayor anomalía,14.9,12.4,2.5,14.9,12.4,"+2,5", 3 jun.,▲,#cb181d
2024-06-03,3463Y,Trujillo (Cáceres),Mayor anomalía,17.1,14.9,2.2,17.1,14.9,"+2,2", 3 jun.,▲,#cb181d
2024-06-03,4236Y,Puerto Rey (Cáceres),Mayor anomalía,17.9,14.3,3.6,17.9,14.3,"+3,6", 3 jun.,▲,#cb181d
2024-06-04,3125Y,San Sebastián de los Reyes (Madrid),Mayor anomalía,14.8,10.8,4,14.8,10.8,+4, 4 jun.,▲,#cb181d
2024-06-04,4061X,Quintanar de la Orden (Toledo),Mayor anomalía,15.5,14.3,1.2,15.5,14.3,"+1,2", 4 jun.,▲,#cb181d
2024-06-04,5341C,Fuencaliente (Ciudad Real),Mayor anomalía,13.5,11.6,1.9,13.5,11.6,"+1,9", 4 jun.,▲,#cb181d
2024-06-04,3463Y,Trujillo (Cáceres),Mayor anomalía,18.3,14.1,4.2,18.3,14.1,"+4,2", 4 jun.,▲,#cb181d
2024-06-04,4236Y,Puerto Rey (Cáceres),Mayor anomalía,16.6,13.6,3,16.6,13.6,+3, 4 jun.,▲,#cb181d
2024-06-05,3125Y,San Sebastián de los Reyes (Madrid),Mayor anomalía,17,10.2,6.8,17,10.2,"+6,8", 5 jun.,▲,#cb181d
2024-06-05,4061X,Quintanar de la Orden (Toledo),Mayor anomalía,17.9,11.9,6,17.9,11.9,+6, 5 jun.,▲,#cb181d
2024-06-05,5341C,Fuencaliente (Ciudad Real),Mayor anomalía,13.8,10.9,2.9,13.8,10.9,"+2,9", 5 jun.,▲,#cb181d
2024-06-05,3463Y,Trujillo (Cáceres),Mayor anomalía,18.9,10.7,8.2,18.9,10.7,"+8,2", 5 jun.,▲,#cb181d
2024-06-05,4236Y,Puerto Rey (Cáceres),Mayor anomalía,16.7,12.2,4.5,16.7,12.2,"+4,5", 5 jun.,▲,#cb181d
2024-06-06,3125Y,San Sebastián de los Reyes (Madrid),Mayor anomalía,17.9,12.6,5.3,17.9,12.6,"+5,3", 6 jun.,▲,#cb181d
2024-06-06,3125Y,San Sebastián de los Reyes (Madrid),Mayor anomalía,17.9,12.6,5.3,17.9,12.6,"+5,3", 6 jun.,▲,#cb181d
2024-06-06,4061X,Quintanar de la Orden (Toledo),Mayor anomalía,18.9,14.2,4.7,18.9,14.2,"+4,7", 6 jun.,▲,#cb181d
2024-06-06,4061X,Quintanar de la Orden (Toledo),Mayor anomalía,18.9,14.2,4.7,18.9,14.2,"+4,7", 6 jun.,▲,#cb181d
2024-06-06,5341C,Fuencaliente (Ciudad Real),Mayor anomalía,15.4,12,3.4,15.4,12,"+3,4", 6 jun.,▲,#cb181d
2024-06-07,3125Y,San Sebastián de los Reyes (Madrid),Mayor anomalía,19.3,11.2,8.1,19.3,11.2,"+8,1", 7 jun.,▲,#cb181d
2024-06-07,3125Y,San Sebastián de los Reyes (Madrid),Mayor anomalía,19.3,11.2,8.1,19.3,11.2,"+8,1", 7 jun.,▲,#cb181d
2024-06-07,4061X,Quintanar de la Orden (Toledo),Mayor anomalía,20.3,14.4,5.9,20.3,14.4,"+5,9", 7 jun.,▲,#cb181d
2024-06-07,4061X,Quintanar de la Orden (Toledo),Mayor anomalía,20.3,14.4,5.9,20.3,14.4,"+5,9", 7 jun.,▲,#cb181d
2024-06-07,5341C,Fuencaliente (Ciudad Real),Mayor anomalía,17.6,12.4,5.2,17.6,12.4,"+5,2", 7 jun.,▲,#cb181d
2024-06-08,3125Y,San Sebastián de los Reyes (Madrid),Mayor anomalía,16.1,8.7,7.4,16.1,8.7,"+7,4", 8 jun.,▲,#cb181d
2024-06-08,4061X,Quintanar de la Orden (Toledo),Mayor anomalía,14.8,13.2,1.6,14.8,13.2,"+1,6", 8 jun.,▲,#cb181d
2024-06-08,5341C,Fuencaliente (Ciudad Real),Mayor anomalía,14.6,12.1,2.5,14.6,12.1,"+2,5", 8 jun.,▲,#cb181d
2024-06-08,3463Y,Trujillo (Cáceres),Mayor anomalía,16.4,8.3,8.1,16.4,8.3,"+8,1", 8 jun.,▲,#cb181d
2024-06-08,4236Y,Puerto Rey (Cáceres),Mayor anomalía,16.6,12.2,4.4,16.6,12.2,"+4,4", 8 jun.,▲,#cb181d
2024-06-09,3125Y,San Sebastián de los Reyes (Madrid),Mayor anomalía,13.7,9.2,4.5,13.7,9.2,"+4,5", 9 jun.,▲,#cb181d
2024-06-09,3125Y,San Sebastián de los Reyes (Madrid),Mayor anomalía,13.7,9.2,4.5,13.7,9.2,"+4,5", 9 jun.,▲,#cb181d
2024-06-09,4061X,Quintanar de la Orden (Toledo),Mayor anomalía,14.5,12.3,2.2,14.5,12.3,"+2,2", 9 jun.,▲,#cb181d
2024-06-09,4061X,Quintanar de la Orden (Toledo),Mayor anomalía,14.5,12.3,2.2,14.5,12.3,"+2,2", 9 jun.,▲,#cb181d
2024-06-09,5341C,Fuencaliente (Ciudad Real),Mayor anomalía,13.8,10.6,3.2,13.8,10.6,"+3,2", 9 jun.,▲,#cb181d
2024-06-10,3125Y,San Sebastián de los Reyes (Madrid),Mayor anomalía,11.5,11.7,-0.2,11.7,11.5,"-0,2",10 jun.,▼,#2171b5
2024-06-10,3125Y,San Sebastián de los Reyes (Madrid),Mayor anomalía,11.5,11.7,-0.2,11.7,11.5,"-0,2",10 jun.,▼,#2171b5
2024-06-10,4061X,Quintanar de la Orden (Toledo),Mayor anomalía,15.6,12.1,3.5,15.6,12.1,"+3,5",10 jun.,▲,#cb181d
2024-06-10,4061X,Quintanar de la Orden (Toledo),Mayor anomalía,15.6,12.1,3.5,15.6,12.1,"+3,5",10 jun.,▲,#cb181d
2024-06-10,5341C,Fuencaliente (Ciudad Real),Mayor anomalía,12.9,11.2,1.7,12.9,11.2,"+1,7",10 jun.,▲,#cb181d
2024-06-11,3125Y,San Sebastián de los Reyes (Madrid),Mayor anomalía,10.9,11.2,-0.3,11.2,10.9,"-0,3",11 jun.,▼,#2171b5
2024-06-11,3125Y,San Sebastián de los Reyes (Madrid),Mayor anomalía,10.9,11.2,-0.3,11.2,10.9,"-0,3",11 jun.,▼,#2171b5
2024-06-11,4061X,Quintanar de la Orden (Toledo),Mayor anomalía,14,12.6,1.4,14,12.6,"+1,4",11 jun.,▲,#cb181d
2024-06-11,4061X,Quintanar de la Orden (Toledo),Mayor anomalía,14,12.6,1.4,14,12.6,"+1,4",11 jun.,▲,#cb181d
2024-06-11,5341C,Fuencaliente (Ciudad Real),Mayor anomalía,13.8,11.8,2,13.8,11.8,+2,11 jun.,▲,#cb181d
2024-06-12,3125Y,San Sebastián de los Reyes (Madrid),Mayor anomalía,12.3,8.7,3.6,12.3,8.7,"+3,6",12 jun.,▲,#cb181d
2024-06-12,3125Y,San Sebastián de los Reyes (Madrid),Mayor anomalía,12.3,8.7,3.6,12.3,8.7,"+3,6",12 jun.,▲,#cb181d
2024-06-12,4061X,Quintanar de la Orden (Toledo),Mayor anomalía,14.9,11.3,3.6,14.9,11.3,"+3,6",12 jun.,▲,#cb181d
2024-06-12,4061X,Quintanar de la Orden (Toledo),Mayor anomalía,14.9,11.3,3.6,14.9,11.3,"+3,6",12 jun.,▲,#cb181d
2024-06-12,5341C,Fuencaliente (Ciudad Real),Mayor anomalía,13.1,12.2,0.9,13.1,12.2,"+0,9",12 jun.,▲,#cb181d
2024-06-13,3125Y,San Sebastián de los Reyes (Madrid),Mayor anomalía,11.2,11.1,0.1,11.2,11.1,"+0,1",13 jun.,▲,#cb181d
2024-06-13,3125Y,San Sebastián de los Reyes (Madrid),Mayor anomalía,11.2,11.1,0.1,11.2,11.1,"+0,1",13 jun.,▲,#cb181d
2024-06-13,3125Y,San Sebastián de los Reyes (Madrid),Mayor anomalía,11.2,11.1,0.1,11.2,11.1,"+0,1",13 jun.,▲,#cb181d
2024-06-13,4061X,Quintanar de la Orden (Toledo),Mayor anomalía,13.9,11.5,2.4,13.9,11.5,"+2,4",13 jun.,▲,#cb181d
2024-06-13,4061X,Quintanar de la Orden (Toledo),Mayor anomalía,13.9,11.5,2.4,13.9,11.5,"+2,4",13 jun.,▲,#cb181d
2024-06-14,3125Y,San Sebastián de los Reyes (Madrid),Mayor anomalía,13.6,12.1,1.5,13.6,12.1,"+1,5",14 jun.,▲,#cb181d
2024-06-14,4061X,Quintanar de la Orden (Toledo),Mayor anomalía,14.9,13.7,1.2,14.9,13.7,"+1,2",14 jun.,▲,#cb181d
2024-06-14,5341C,Fuencaliente (Ciudad Real),Mayor anomalía,12.3,14.7,-2.4,14.7,12.3,"-2,4",14 jun.,▼,#2171b5
2024-06-14,3463Y,Trujillo (Cáceres),Mayor anomalía,15.7,10.6,5.1,15.7,10.6,"+5,1",14 jun.,▲,#cb181d
2024-06-14,4236Y,Puerto Rey (Cáceres),Mayor anomalía,16.7,13.4,3.3,16.7,13.4,"+3,3",14 jun.,▲,#cb181d
2024-06-15,3125Y,San Sebastián de los Reyes (Madrid),Mayor anomalía,16.3,9.4,6.9,16.3,9.4,"+6,9",15 jun.,▲,#cb181d
2024-06-15,3125Y,San Sebastián de los Reyes (Madrid),Mayor anomalía,16.3,9.4,6.9,16.3,9.4,"+6,9",15 jun.,▲,#cb181d
2024-06-15,4061X,Quintanar de la Orden (Toledo),Mayor anomalía,16.8,12.9,3.9,16.8,12.9,"+3,9",15 jun.,▲,#cb181d
2024-06-15,4061X,Quintanar de la Orden (Toledo),Mayor anomalía,16.8,12.9,3.9,16.8,12.9,"+3,9",15 jun.,▲,#cb181d
2024-06-15,5341C,Fuencaliente (Ciudad Real),Mayor anomalía,15,13.2,1.8,15,13.2,"+1,8",15 jun.,▲,#cb181d
2024-06-16,3125Y,San Sebastián de los Reyes (Madrid),Mayor anomalía,13.2,11.1,2.1,13.2,11.1,"+2,1",16 jun.,▲,#cb181d
2024-06-16,4061X,Quintanar de la Orden (Toledo),Mayor anomalía,12.8,14.4,-1.6,14.4,12.8,"-1,6",16 jun.,▼,#2171b5
2024-06-16,5341C,Fuencaliente (Ciudad Real),Mayor anomalía,11,13.9,-2.9,13.9,11,"-2,9",16 jun.,▼,#2171b5
2024-06-16,3463Y,Trujillo (Cáceres),Mayor anomalía,13.6,13.3,0.3,13.6,13.3,"+0,3",16 jun.,▲,#cb181d
2024-06-16,4236Y,Puerto Rey (Cáceres),Mayor anomalía,12.5,15.1,-2.6,15.1,12.5,"-2,6",16 jun.,▼,#2171b5
2024-06-17,3125Y,San Sebastián de los Reyes (Madrid),Mayor anomalía,14.4,12.1,2.3,14.4,12.1,"+2,3",17 jun.,▲,#cb181d
2024-06-17,4061X,Quintanar de la Orden (Toledo),Mayor anomalía,16.3,13.8,2.5,16.3,13.8,"+2,5",17 jun.,▲,#cb181d
2024-06-17,5341C,Fuencaliente (Ciudad Real),Mayor anomalía,12.5,11.7,0.8,12.5,11.7,"+0,8",17 jun.,▲,#cb181d
2024-06-17,3463Y,Trujillo (Cáceres),Mayor anomalía,12.8,10.1,2.7,12.8,10.1,"+2,7",17 jun.,▲,#cb181d
2024-06-17,4236Y,Puerto Rey (Cáceres),Mayor anomalía,12.6,14.9,-2.3,14.9,12.6,"-2,3",17 jun.,▼,#2171b5
2024-06-18,3125Y,San Sebastián de los Reyes (Madrid),Mayor anomalía,14.4,11.8,2.6,14.4,11.8,"+2,6",18 jun.,▲,#cb181d
2024-06-18,4061X,Quintanar de la Orden (Toledo),Mayor anomalía,17.6,15.4,2.2,17.6,15.4,"+2,2",18 jun.,▲,#cb181d
2024-06-18,5341C,Fuencaliente (Ciudad Real),Mayor anomalía,12.9,12.7,0.2,12.9,12.7,"+0,2",18 jun.,▲,#cb181d
2024-06-18,3463Y,Trujillo (Cáceres),Mayor anomalía,14.8,12.3,2.5,14.8,12.3,"+2,5",18 jun.,▲,#cb181d
2024-06-18,4236Y,Puerto Rey (Cáceres),Mayor anomalía,14.3,14.5,-0.2,14.5,14.3,"-0,2",18 jun.,▼,#2171b5
2024-06-19,3125Y,San Sebastián de los Reyes (Madrid),Mayor anomalía,12.7,11,1.7,12.7,11,"+1,7",19 jun.,▲,#cb181d
2024-06-19,4061X,Quintanar de la Orden (Toledo),Mayor anomalía,15.2,15.5,-0.3,15.5,15.2,"-0,3",19 jun.,▼,#2171b5
2024-06-19,5341C,Fuencaliente (Ciudad Real),Mayor anomalía,12.2,13.2,-1,13.2,12.2,-1,19 jun.,▼,#2171b5
2024-06-19,3463Y,Trujillo (Cáceres),Mayor anomalía,11.2,13,-1.8,13,11.2,"-1,8",19 jun.,▼,#2171b5
2024-06-19,4236Y,Puerto Rey (Cáceres),Mayor anomalía,11,16.5,-5.5,16.5,11,"-5,5",19 jun.,▼,#2171b5
2024-06-20,3125Y,San Sebastián de los Reyes (Madrid),Mayor anomalía,12.5,12.2,0.3,12.5,12.2,"+0,3",20 jun.,▲,#cb181d
2024-06-20,4061X,Quintanar de la Orden (Toledo),Mayor anomalía,13.2,16.3,-3.1,16.3,13.2,"-3,1",20 jun.,▼,#2171b5
2024-06-20,5341C,Fuencaliente (Ciudad Real),Mayor anomalía,10.5,13.6,-3.1,13.6,10.5,"-3,1",20 jun.,▼,#2171b5
2024-06-20,3463Y,Trujillo (Cáceres),Mayor anomalía,11.7,15.9,-4.2,15.9,11.7,"-4,2",20 jun.,▼,#2171b5
2024-06-20,4236Y,Puerto Rey (Cáceres),Mayor anomalía,10.3,17.7,-7.4,17.7,10.3,"-7,4",20 jun.,▼,#2171b5
2024-06-21,3125Y,San Sebastián de los Reyes (Madrid),Mayor anomalía,11.8,14.6,-2.8,14.6,11.8,"-2,8",21 jun.,▼,#2171b5
2024-06-21,4061X,Quintanar de la Orden (Toledo),Mayor anomalía,12.4,16.8,-4.4,16.8,12.4,"-4,4",21 jun.,▼,#2171b5
2024-06-21,5341C,Fuencaliente (Ciudad Real),Mayor anomalía,12.7,14.1,-1.4,14.1,12.7,"-1,4",21 jun.,▼,#2171b5
2024-06-21,3463Y,Trujillo (Cáceres),Mayor anomalía,12.6,15.3,-2.7,15.3,12.6,"-2,7",21 jun.,▼,#2171b5
2024-06-21,4236Y,Puerto Rey (Cáceres),Mayor anomalía,13,18.5,-5.5,18.5,13,"-5,5",21 jun.,▼,#2171b5
2024-06-22,3125Y,San Sebastián de los Reyes (Madrid),Mayor anomalía,13.8,11.7,2.1,13.8,11.7,"+2,1",22 jun.,▲,#cb181d
2024-06-22,4061X,Quintanar de la Orden (Toledo),Mayor anomalía,15.5,17.2,-1.7,17.2,15.5,"-1,7",22 jun.,▼,#2171b5
2024-06-22,5341C,Fuencaliente (Ciudad Real),Mayor anomalía,15.1,13.8,1.3,15.1,13.8,"+1,3",22 jun.,▲,#cb181d
2024-06-22,3463Y,Trujillo (Cáceres),Mayor anomalía,16.5,18.1,-1.6,18.1,16.5,"-1,6",22 jun.,▼,#2171b5
2024-06-22,4236Y,Puerto Rey (Cáceres),Mayor anomalía,17.5,18.8,-1.3,18.8,17.5,"-1,3",22 jun.,▼,#2171b5
2024-06-23,3125Y,San Sebastián de los Reyes (Madrid),Mayor anomalía,16.3,13.3,3,16.3,13.3,+3,23 jun.,▲,#cb181d
2024-06-23,4061X,Quintanar de la Orden (Toledo),Mayor anomalía,18.3,17.8,0.5,18.3,17.8,"+0,5",23 jun.,▲,#cb181d
2024-06-23,5341C,Fuencaliente (Ciudad Real),Mayor anomalía,21.6,13.9,7.7,21.6,13.9,"+7,7",23 jun.,▲,#cb181d
2024-06-23,5341C,Fuencaliente (Ciudad Real),Mayor anomalía,19.8,13.9,5.9,19.8,13.9,"+5,9",23 jun.,▲,#cb181d
2024-06-23,3463Y,Trujillo (Cáceres),Mayor anomalía,18.6,24,-5.4,24,18.6,"-5,4",23 jun.,▼,#2171b5
2024-06-24,3125Y,San Sebastián de los Reyes (Madrid),Mayor anomalía,15.9,15.2,0.7,15.9,15.2,"+0,7",24 jun.,▲,#cb181d
2024-06-24,4061X,Quintanar de la Orden (Toledo),Mayor anomalía,18.8,17.3,1.5,18.8,17.3,"+1,5",24 jun.,▲,#cb181d
2024-06-24,5341C,Fuencaliente (Ciudad Real),Mayor anomalía,17.6,15.3,2.3,17.6,15.3,"+2,3",24 jun.,▲,#cb181d
2024-06-24,5341C,Fuencaliente (Ciudad Real),Mayor anomalía,20.2,15.3,4.9,20.2,15.3,"+4,9",24 jun.,▲,#cb181d
2024-06-24,3463Y,Trujillo (Cáceres),Mayor anomalía,21,21.3,-0.3,21.3,21,"-0,3",24 jun.,▼,#2171b5
2024-06-25,3125Y,San Sebastián de los Reyes (Madrid),Mayor anomalía,18.3,19.1,-0.8,19.1,18.3,"-0,8",25 jun.,▼,#2171b5
2024-06-25,4061X,Quintanar de la Orden (Toledo),Mayor anomalía,NA,17.7,NA,NA,NA,NA,25 jun.,NA,NA
2024-06-25,5341C,Fuencaliente (Ciudad Real),Mayor anomalía,16.1,15,1.1,16.1,15,"+1,1",25 jun.,▲,#cb181d
2024-06-25,5341C,Fuencaliente (Ciudad Real),Mayor anomalía,20.2,15,5.2,20.2,15,"+5,2",25 jun.,▲,#cb181d
2024-06-25,3463Y,Trujillo (Cáceres),Mayor anomalía,21.9,21.1,0.8,21.9,21.1,"+0,8",25 jun.,▲,#cb181d
2024-05-28,1351,Estaca de Bares (A Coruña),A Coruña,11.2,12.9,-1.7,12.9,11.2,"-1,7",28 may.,▼,#2171b5
2024-05-28,1354C,Ferrol (A Coruña),A Coruña,9.2,13.1,-3.9,13.1,9.2,"-3,9",28 may.,▼,#2171b5
2024-05-28,1363X,As Pontes (A Coruña),A Coruña,4.6,9.8,-5.2,9.8,4.6,"-5,2",28 may.,▼,#2171b5
2024-05-28,1387,A Coruña (A Coruña),A Coruña,11.3,13.2,-1.9,13.2,11.3,"-1,9",28 may.,▼,#2171b5
2024-05-28,1387D,A Coruña Bens (A Coruña),A Coruña,10.7,12.8,-2.1,12.8,10.7,"-2,1",28 may.,▼,#2171b5
2024-05-28,1387E,A Coruña Aeropuerto (A Coruña),A Coruña,7.6,11.9,-4.3,11.9,7.6,"-4,3",28 may.,▼,#2171b5
2024-05-28,1390X,"Carballo, Depuradora (A Coruña)",A Coruña,5.9,10.6,-4.7,10.6,5.9,"-4,7",28 may.,▼,#2171b5
2024-05-28,1393,Cabo Vilán (A Coruña),A Coruña,11.3,12.4,-1.1,12.4,11.3,"-1,1",28 may.,▼,#2171b5
2024-05-28,1399,Vimianzo (A Coruña),A Coruña,7.3,10.1,-2.8,10.1,7.3,"-2,8",28 may.,▼,#2171b5
2024-05-28,1400,Fisterra (A Coruña),A Coruña,10.7,12.3,-1.6,12.3,10.7,"-1,6",28 may.,▼,#2171b5
2024-05-28,1406X,Mazaricos (A Coruña),A Coruña,8.6,10.5,-1.9,10.5,8.6,"-1,9",28 may.,▼,#2171b5
2024-05-28,1410X,Sobrado (A Coruña),A Coruña,3.8,8.8,-5,8.8,3.8,-5,28 may.,▼,#2171b5
2024-05-28,1428,Santiago de Compostela Aeropuerto (A Coruña),A Coruña,7.9,10.4,-2.5,10.4,7.9,"-2,5",28 may.,▼,#2171b5
2024-05-28,1435C,Noia (A Coruña),A Coruña,10.1,12.1,-2,12.1,10.1,-2,28 may.,▼,#2171b5
2024-05-28,1442U,Boiro (A Coruña),A Coruña,10.1,12.5,-2.4,12.5,10.1,"-2,4",28 may.,▼,#2171b5
2024-05-28,1473A,Padrón (A Coruña),A Coruña,8.1,11.3,-3.2,11.3,8.1,"-3,2",28 may.,▼,#2171b5
2024-05-28,1475X,Santiago de Compostela (A Coruña),A Coruña,9.4,11.8,-2.4,11.8,9.4,"-2,4",28 may.,▼,#2171b5
2024-05-28,1476R,"Rois, Casas do Porto (A Coruña)",A Coruña,8.8,11.1,-2.3,11.1,8.8,"-2,3",28 may.,▼,#2171b5
2024-05-29,1351,Estaca de Bares (A Coruña),A Coruña,13.6,12.8,0.8,13.6,12.8,"+0,8",29 may.,▲,#cb181d
2024-05-29,1354C,Ferrol (A Coruña),A Coruña,12.4,12.9,-0.5,12.9,12.4,"-0,5",29 may.,▼,#2171b5
2024-05-29,1363X,As Pontes (A Coruña),A Coruña,8,9.5,-1.5,9.5,8,"-1,5",29 may.,▼,#2171b5
2024-05-29,1387,A Coruña (A Coruña),A Coruña,14.6,13.7,0.9,14.6,13.7,"+0,9",29 may.,▲,#cb181d
2024-05-29,1387D,A Coruña Bens (A Coruña),A Coruña,13.2,12.5,0.7,13.2,12.5,"+0,7",29 may.,▲,#cb181d
2024-05-29,1387E,A Coruña Aeropuerto (A Coruña),A Coruña,11.2,12.1,-0.9,12.1,11.2,"-0,9",29 may.,▼,#2171b5
2024-05-29,1390X,"Carballo, Depuradora (A Coruña)",A Coruña,10.7,9.8,0.9,10.7,9.8,"+0,9",29 may.,▲,#cb181d
2024-05-29,1393,Cabo Vilán (A Coruña),A Coruña,13.9,12.6,1.3,13.9,12.6,"+1,3",29 may.,▲,#cb181d
2024-05-29,1399,Vimianzo (A Coruña),A Coruña,9.4,10,-0.6,10,9.4,"-0,6",29 may.,▼,#2171b5
2024-05-29,1400,Fisterra (A Coruña),A Coruña,13.1,11.9,1.2,13.1,11.9,"+1,2",29 may.,▲,#cb181d
2024-05-29,1406X,Mazaricos (A Coruña),A Coruña,11.1,11.1,0,11.1,11.1,0,29 may.,▼,#2171b5
2024-05-29,1410X,Sobrado (A Coruña),A Coruña,5.3,9.4,-4.1,9.4,5.3,"-4,1",29 may.,▼,#2171b5
2024-05-29,1428,Santiago de Compostela Aeropuerto (A Coruña),A Coruña,9.2,11.1,-1.9,11.1,9.2,"-1,9",29 may.,▼,#2171b5
2024-05-29,1435C,Noia (A Coruña),A Coruña,12.5,13,-0.5,13,12.5,"-0,5",29 may.,▼,#2171b5
2024-05-29,1442U,Boiro (A Coruña),A Coruña,11.5,13.3,-1.8,13.3,11.5,"-1,8",29 may.,▼,#2171b5
2024-05-29,1473A,Padrón (A Coruña),A Coruña,10.4,11.7,-1.3,11.7,10.4,"-1,3",29 may.,▼,#2171b5
2024-05-29,1475X,Santiago de Compostela (A Coruña),A Coruña,11.6,12.5,-0.9,12.5,11.6,"-0,9",29 may.,▼,#2171b5
2024-05-29,1476R,"Rois, Casas do Porto (A Coruña)",A Coruña,11.1,12.1,-1,12.1,11.1,-1,29 may.,▼,#2171b5
2024-05-30,1354C,Ferrol (A Coruña),A Coruña,14.4,13.9,0.5,14.4,13.9,"+0,5",30 may.,▲,#cb181d
2024-05-30,1387E,A Coruña Aeropuerto (A Coruña),A Coruña,13,12.6,0.4,13,12.6,"+0,4",30 may.,▲,#cb181d
2024-05-30,1390X,"Carballo, Depuradora (A Coruña)",A Coruña,13.2,11.1,2.1,13.2,11.1,"+2,1",30 may.,▲,#cb181d
